customer_id,order_id,order_date,payment_status,total_amount,utm_source,utm_medium,utm_campaign,first_paid_order_month,order_month,month_index
cust_1cfd1d6a,ord_66545964,2024-08-20 01:57:11,paid,133.24,organic,organic,direct,2024-08,2024-08,0
cust_1d1497b7,ord_b00a5674,2024-06-09 10:39:05,paid,275.04,organic,organic,direct,2024-06,2024-06,0
cust_1d1e2476,ord_d413da95,2024-03-18 13:41:51,paid,277.49,organic,organic,direct,2024-03,2024-03,0
cust_1d8e2f02,ord_3ff310d6,2024-11-23 14:04:37,paid,41.79,direct,direct,direct,2024-11,2024-11,0
cust_1d9639ad,ord_8d70d2ee,2024-11-25 19:56:51,paid,149.37,google,cpc,google_campaign_3,2024-11,2024-11,0
cust_1dda1fd5,ord_5030d46f,2024-11-20 20:48:58,paid,43.92,direct,direct,direct,2024-11,2024-11,0
cust_1e14d2c8,ord_80489b06,2024-11-10 10:44:06,paid,93.25,direct,direct,direct,2024-11,2024-11,0
cust_1e51404f,ord_84abf1ff,2024-09-01 15:52:13,paid,35.93,email,email,email_campaign_1,2024-09,2024-09,0
cust_1e561f8d,ord_f09919bc,2024-07-11 17:57:27,paid,168.63,meta,cpc,meta_campaign_18,2024-07,2024-07,0
cust_1e9bdb89,ord_6840aef7,2024-05-25 21:58:04,paid,94.27,direct,direct,direct,2024-05,2024-05,0
cust_1eeeb52e,ord_4a43cbba,2024-07-16 16:37:59,paid,111.43,direct,direct,direct,2024-07,2024-07,0
cust_1f2e79dc,ord_967ecbd1,2024-09-22 15:29:48,paid,62.62,tiktok,cpc,tiktok_campaign_13,2024-09,2024-09,0
cust_1f63e438,ord_44add7ae,2024-07-17 10:03:35,paid,67.09,direct,direct,direct,2024-07,2024-07,0
cust_1f732281,ord_c858ba74,2024-01-25 00:32:55,paid,204.86,tiktok,cpc,tiktok_campaign_13,2024-01,2024-01,0
cust_1f7bbe6d,ord_5a0dfbc6,2024-05-14 22:52:14,paid,70.11,organic,organic,direct,2024-05,2024-05,0
cust_1fa12484,ord_5fc60734,2024-05-27 18:05:39,paid,97.91,google,cpc,google_campaign_6,2024-05,2024-05,0
cust_1fd19972,ord_f0a2a9bf,2024-09-03 09:23:37,paid,58.82,direct,direct,direct,2024-09,2024-09,0
cust_1ff9cc0b,ord_0b115b91,2024-09-13 13:55:48,paid,162.67,meta,cpc,meta_campaign_9,2024-09,2024-09,0
cust_2004d214,ord_59951d0f,2024-04-21 08:08:30,paid,157.56,organic,organic,direct,2024-04,2024-04,0
cust_20097e80,ord_bf0ec6af,2024-06-30 13:06:32,paid,35.81,google,cpc,google_campaign_19,2024-06,2024-06,0
cust_20212d75,ord_bd6171c4,2024-03-28 08:38:21,paid,70.54,direct,direct,direct,2024-03,2024-03,0
cust_20278b95,ord_7b2008fa,2024-04-09 21:04:32,paid,149.4,direct,direct,direct,2024-04,2024-04,0
cust_203beb09,ord_1d688b8e,2024-12-03 09:58:50,paid,177.0,direct,direct,direct,2024-12,2024-12,0
cust_20424fbc,ord_51d8d45c,2024-01-19 12:09:12,paid,141.09,meta,cpc,meta_campaign_15,2024-01,2024-01,0
cust_2064f835,ord_b89f5d83,2024-05-03 16:21:39,paid,98.67,organic,organic,direct,2024-05,2024-05,0
cust_2066c772,ord_93ec758e,2024-04-22 12:35:29,paid,84.37,email,email,email_campaign_7,2024-04,2024-04,0
cust_20718fdb,ord_f16acc14,2024-12-14 07:46:52,paid,72.53,organic,organic,direct,2024-12,2024-12,0
cust_20928140,ord_80738f26,2024-02-02 10:39:28,paid,53.26,meta,cpc,meta_campaign_2,2024-02,2024-02,0
cust_20c68164,ord_adebb318,2024-08-18 10:04:18,paid,28.42,meta,cpc,meta_campaign_13,2024-08,2024-08,0
cust_20e1aa2e,ord_4d7b1f89,2024-06-15 21:55:32,paid,106.18,direct,direct,direct,2024-06,2024-06,0
cust_20edff5c,ord_900450de,2024-09-26 06:51:39,paid,213.36,tiktok,cpc,tiktok_campaign_14,2024-09,2024-09,0
cust_20f87cec,ord_8cd2e9e7,2024-03-20 13:34:43,paid,87.69,google,cpc,google_campaign_3,2024-03,2024-03,0
cust_21167a4f,ord_930a7bed,2024-01-21 21:38:29,paid,32.87,google,cpc,google_campaign_12,2024-01,2024-01,0
cust_21296d57,ord_16055ca4,2024-12-04 16:52:18,paid,219.08,organic,organic,direct,2024-12,2024-12,0
cust_212c34ff,ord_eb85d56a,2024-09-14 20:13:45,paid,106.1,google,cpc,google_campaign_18,2024-09,2024-09,0
cust_213d9be1,ord_9b3795e4,2024-01-25 21:47:05,paid,57.18,direct,direct,direct,2024-01,2024-01,0
cust_218548e5,ord_67192145,2024-08-26 21:50:27,paid,55.25,email,email,email_campaign_1,2024-08,2024-08,0
cust_21b75d70,ord_e8fc1ab5,2024-10-03 11:20:15,paid,165.69,meta,cpc,meta_campaign_15,2024-10,2024-10,0
cust_21e855c6,ord_15adc1e1,2024-09-04 13:29:25,paid,156.76,direct,direct,direct,2024-09,2024-09,0
cust_21f00b50,ord_72c212f3,2024-09-07 11:05:13,paid,32.18,tiktok,cpc,tiktok_campaign_7,2024-09,2024-09,0
cust_2225cc4b,ord_35cc5cc1,2024-01-08 09:10:10,paid,74.7,meta,cpc,meta_campaign_4,2024-01,2024-01,0
cust_224fa71d,ord_d2baddb9,2024-02-20 13:29:01,paid,198.88,email,email,email_campaign_2,2024-02,2024-02,0
cust_22cb55e1,ord_3aa46fd0,2024-07-15 14:33:17,paid,37.16,direct,direct,direct,2024-07,2024-07,0
cust_22e46f06,ord_78a8d57f,2024-03-18 14:05:06,paid,203.77,direct,direct,direct,2024-03,2024-03,0
cust_22fdab4f,ord_e1754133,2024-11-14 18:24:06,paid,222.12,direct,direct,direct,2024-11,2024-11,0
cust_2303e275,ord_17cd8282,2024-11-10 10:24:30,paid,78.09,google,cpc,google_campaign_8,2024-11,2024-11,0
cust_23d81e56,ord_e6ba76d6,2024-05-14 23:10:09,paid,82.49,meta,cpc,meta_campaign_4,2024-05,2024-05,0
cust_2415b425,ord_eba020a3,2024-03-22 18:25:02,paid,78.61,direct,direct,direct,2024-03,2024-03,0
cust_245d5db9,ord_7a6621c3,2024-11-03 14:47:38,paid,16.84,google,cpc,google_campaign_2,2024-11,2024-11,0
cust_24966896,ord_00f3155a,2024-05-06 16:05:24,paid,87.98,google,cpc,google_campaign_10,2024-05,2024-05,0
cust_24f4d553,ord_469f27cf,2024-06-04 14:19:34,paid,175.79,email,email,email_campaign_5,2024-06,2024-06,0
cust_25075c1b,ord_4190f6eb,2024-07-23 17:32:52,paid,67.38,meta,cpc,meta_campaign_5,2024-07,2024-07,0
cust_252b01b6,ord_a7937e69,2024-09-13 10:08:14,paid,373.66,meta,cpc,meta_campaign_5,2024-09,2024-09,0
cust_25395d2e,ord_c088000a,2024-12-03 17:17:52,paid,35.29,meta,cpc,meta_campaign_4,2024-12,2024-12,0
cust_253d38c2,ord_755fe7d5,2024-05-09 08:59:09,paid,64.83,organic,organic,direct,2024-05,2024-05,0
cust_256c7079,ord_6951d117,2024-06-09 19:47:12,paid,189.48,direct,direct,direct,2024-06,2024-06,0
cust_2587c33e,ord_b899414e,2024-03-29 08:37:32,paid,319.49,tiktok,cpc,tiktok_campaign_12,2024-03,2024-03,0
cust_25c4b2a0,ord_8507804e,2024-08-12 12:24:16,paid,54.33,direct,direct,direct,2024-08,2024-08,0
cust_265bd3fd,ord_ba65e904,2024-05-28 22:49:16,paid,116.99,direct,direct,direct,2024-05,2024-05,0
cust_266ee50b,ord_b9f5dc3c,2024-04-06 00:02:36,paid,114.18,tiktok,cpc,tiktok_campaign_10,2024-04,2024-04,0
cust_26a13bda,ord_08bafdfe,2024-03-15 11:31:54,paid,183.69,direct,direct,direct,2024-03,2024-03,0
cust_26d1182a,ord_e4d56db6,2024-11-03 19:31:51,paid,163.41,tiktok,cpc,tiktok_campaign_18,2024-11,2024-11,0
cust_27416f26,ord_8fd24ddf,2024-02-07 21:36:35,paid,73.17,tiktok,cpc,tiktok_campaign_10,2024-02,2024-02,0
cust_2749dc62,ord_7573d1a8,2024-10-04 09:23:28,paid,172.64,meta,cpc,meta_campaign_10,2024-10,2024-10,0
cust_27b4f445,ord_c728fb6a,2024-08-24 08:34:18,paid,30.93,direct,direct,direct,2024-08,2024-08,0
cust_281b88a9,ord_b1bd413e,2024-09-27 17:59:19,paid,71.03,direct,direct,direct,2024-09,2024-09,0
cust_28213771,ord_06f10b68,2024-11-17 13:33:22,paid,141.95,direct,direct,direct,2024-11,2024-11,0
cust_283c382d,ord_b832ccc0,2024-11-22 10:52:59,paid,119.13,meta,cpc,meta_campaign_12,2024-11,2024-11,0
cust_2846f38f,ord_29141919,2024-12-07 20:37:02,paid,61.64,organic,organic,direct,2024-12,2024-12,0
cust_2848ead8,ord_9f91547a,2024-09-24 21:51:17,paid,292.35,direct,direct,direct,2024-09,2024-09,0
cust_286d772a,ord_da0272e6,2024-08-27 10:28:00,paid,136.39,organic,organic,direct,2024-08,2024-08,0
cust_288f6f40,ord_b0aa77f9,2024-10-10 11:36:48,paid,452.44,organic,organic,direct,2024-10,2024-10,0
cust_28982142,ord_2019f7d3,2024-05-26 10:07:40,paid,189.07,direct,direct,direct,2024-05,2024-05,0
cust_28990bfa,ord_9d4a408c,2024-09-03 20:55:24,paid,42.13,direct,direct,direct,2024-09,2024-09,0
cust_28d73f07,ord_3db4bc8b,2024-09-11 19:33:51,paid,26.88,meta,cpc,meta_campaign_18,2024-09,2024-09,0
cust_28e310a3,ord_431d4d7b,2024-11-30 07:24:17,paid,53.21,tiktok,cpc,tiktok_campaign_10,2024-11,2024-11,0
cust_28e809b2,ord_81a6340a,2024-07-19 09:05:38,paid,87.42,google,cpc,google_campaign_7,2024-07,2024-07,0
cust_28f5b0ae,ord_c3ddbcb8,2024-12-10 06:21:44,paid,96.1,google,cpc,google_campaign_13,2024-12,2024-12,0
cust_28f60767,ord_824b226e,2024-02-01 13:35:44,paid,45.53,direct,direct,direct,2024-02,2024-02,0
cust_292456f5,ord_4a7dd9ae,2024-11-10 09:49:43,paid,106.65,meta,cpc,meta_campaign_10,2024-11,2024-11,0
cust_2924e0aa,ord_c4a3ba46,2024-08-11 09:31:59,paid,242.98,meta,cpc,meta_campaign_1,2024-08,2024-08,0
cust_2925af18,ord_2acdcf4f,2024-02-14 08:36:05,paid,232.09,organic,organic,direct,2024-02,2024-02,0
cust_292dd69d,ord_e8d90025,2024-08-08 20:23:01,paid,82.56,google,cpc,google_campaign_4,2024-08,2024-08,0
cust_295285b8,ord_9a0ba6a5,2024-05-15 07:06:43,paid,65.41,direct,direct,direct,2024-05,2024-05,0
cust_299555cc,ord_42e14f4f,2024-03-22 19:15:07,paid,32.87,meta,cpc,meta_campaign_12,2024-03,2024-03,0
cust_29ca4a95,ord_6c343092,2024-09-13 07:22:37,paid,465.53,organic,organic,direct,2024-09,2024-09,0
cust_29e4cd1f,ord_2844847d,2024-09-01 08:45:41,paid,121.72,direct,direct,direct,2024-09,2024-09,0
cust_29eb162a,ord_84548f5a,2024-12-07 08:10:34,paid,174.23,meta,cpc,meta_campaign_13,2024-12,2024-12,0
cust_29fde014,ord_96b7bb67,2024-04-23 19:41:07,paid,115.54,direct,direct,direct,2024-04,2024-04,0
cust_2a185153,ord_542bc8af,2024-12-20 12:19:00,paid,121.67,google,cpc,google_campaign_13,2024-12,2024-12,0
cust_2a24c86e,ord_36b823ca,2024-12-07 10:14:52,paid,158.68,meta,cpc,meta_campaign_6,2024-12,2024-12,0
cust_2a336d20,ord_935a63de,2024-07-16 14:07:23,paid,58.8,direct,direct,direct,2024-07,2024-07,0
cust_2a5ad54f,ord_43b269e8,2024-08-14 23:24:30,paid,104.76,google,cpc,google_campaign_13,2024-08,2024-08,0
cust_2a6fdb80,ord_3b9bad07,2024-03-30 17:08:28,paid,136.37,direct,direct,direct,2024-03,2024-03,0
cust_2a7ed6d2,ord_2ea7c4a7,2024-01-03 08:23:34,paid,37.07,direct,direct,direct,2024-01,2024-01,0
cust_2a91dee4,ord_6e32c8df,2024-02-02 10:17:59,paid,90.87,direct,direct,direct,2024-02,2024-02,0
cust_2aa805c4,ord_a13f808e,2024-11-24 20:07:24,paid,29.72,direct,direct,direct,2024-11,2024-11,0
cust_2ab06db5,ord_1e05143b,2024-10-10 17:43:13,paid,39.78,google,cpc,google_campaign_18,2024-10,2024-10,0
cust_2abb1fee,ord_fee7a793,2024-08-22 00:02:41,paid,42.32,direct,direct,direct,2024-08,2024-08,0
cust_2ac1635f,ord_70de2eaa,2024-04-22 14:37:06,paid,89.32,google,cpc,google_campaign_15,2024-04,2024-04,0
cust_2adb6b70,ord_069d23b7,2024-05-19 16:56:18,paid,61.97,google,cpc,google_campaign_17,2024-05,2024-05,0
cust_2b126e0c,ord_65f6e80d,2024-02-12 20:28:00,paid,201.46,direct,direct,direct,2024-02,2024-02,0
cust_2b25b74d,ord_6cec1aad,2024-11-25 22:22:44,paid,122.43,direct,direct,direct,2024-11,2024-11,0
cust_2b4fcf0d,ord_073a3aad,2024-10-14 11:46:56,paid,79.58,direct,direct,direct,2024-10,2024-10,0
cust_2b55600f,ord_b7589050,2024-02-16 10:41:09,paid,45.49,google,cpc,google_campaign_5,2024-02,2024-02,0
cust_2b57b4cb,ord_417a97dd,2024-01-25 23:54:10,paid,119.52,organic,organic,direct,2024-01,2024-01,0
cust_2b68ebef,ord_cd563e45,2024-05-26 13:33:30,paid,43.18,direct,direct,direct,2024-05,2024-05,0
cust_2b728526,ord_ae3a9952,2024-10-14 18:14:23,paid,109.93,meta,cpc,meta_campaign_3,2024-10,2024-10,0
cust_2bc96755,ord_c6fa69cf,2024-08-16 21:55:48,paid,70.38,organic,organic,direct,2024-08,2024-08,0
cust_2c0e3b4d,ord_26f2b634,2024-09-01 19:29:44,paid,159.67,organic,organic,direct,2024-09,2024-09,0
cust_2c1d6cde,ord_bf9a1c3d,2024-11-03 14:38:05,paid,123.26,direct,direct,direct,2024-11,2024-11,0
cust_2c67d97e,ord_6b0ae256,2024-06-23 22:50:37,paid,37.55,tiktok,cpc,tiktok_campaign_13,2024-06,2024-06,0
cust_2c8e4eaf,ord_507a7da8,2024-04-10 17:24:30,paid,64.91,direct,direct,direct,2024-04,2024-04,0
cust_2cd063d5,ord_0f225f46,2024-01-20 13:48:31,paid,244.83,direct,direct,direct,2024-01,2024-01,0
cust_2cec2827,ord_75824c4a,2024-04-01 12:59:52,paid,51.61,direct,direct,direct,2024-04,2024-04,0
cust_2d3aa6b0,ord_97ad6dc5,2024-04-28 09:17:16,paid,55.63,tiktok,cpc,tiktok_campaign_18,2024-04,2024-04,0
cust_2d3f5d13,ord_5aef0e55,2024-07-29 14:25:43,paid,45.28,email,email,email_campaign_9,2024-07,2024-07,0
cust_2d448732,ord_35091890,2024-10-28 19:48:53,paid,66.19,google,cpc,google_campaign_15,2024-10,2024-10,0
cust_2da30d84,ord_4a421900,2024-04-16 15:46:09,paid,147.04,direct,direct,direct,2024-04,2024-04,0
cust_2dec8452,ord_49712368,2024-11-11 14:18:16,paid,81.9,google,cpc,google_campaign_15,2024-11,2024-11,0
cust_2e046b3a,ord_91481bf3,2024-03-04 21:21:16,paid,336.09,direct,direct,direct,2024-03,2024-03,0
cust_2e478d40,ord_8d331daf,2024-03-28 06:07:29,paid,151.26,meta,cpc,meta_campaign_16,2024-03,2024-03,0
cust_2e741b2e,ord_ae7275bc,2024-02-21 07:53:51,paid,54.42,meta,cpc,meta_campaign_13,2024-02,2024-02,0
cust_2ebc2573,ord_0f02af81,2024-06-18 17:27:54,paid,53.79,direct,direct,direct,2024-06,2024-06,0
cust_2eea2f44,ord_fe24042e,2024-11-07 10:57:02,paid,156.57,organic,organic,direct,2024-11,2024-11,0
cust_2eefeec4,ord_6cf885f7,2024-03-29 00:55:31,paid,57.74,google,cpc,google_campaign_7,2024-03,2024-03,0
cust_2f206a99,ord_d4df356e,2024-03-22 17:30:43,paid,106.67,organic,organic,direct,2024-03,2024-03,0
cust_2f3ef398,ord_15ff26da,2024-05-18 11:30:05,paid,96.77,direct,direct,direct,2024-05,2024-05,0
cust_2f4f147b,ord_696956fa,2024-02-06 21:44:37,paid,60.56,direct,direct,direct,2024-02,2024-02,0
cust_2f8158be,ord_4228bc78,2024-06-17 13:19:20,paid,37.08,direct,direct,direct,2024-06,2024-06,0
cust_2fa8e3c7,ord_0b2248ec,2024-07-06 06:41:13,paid,28.9,direct,direct,direct,2024-07,2024-07,0
cust_2fb3aa6b,ord_e27795e7,2024-09-16 21:30:44,paid,28.39,direct,direct,direct,2024-09,2024-09,0
cust_2fd0b0ad,ord_24016e8c,2024-05-03 07:31:56,paid,271.51,organic,organic,direct,2024-05,2024-05,0
cust_2fec24e5,ord_ce4b2cd4,2024-11-07 07:44:11,paid,94.27,direct,direct,direct,2024-11,2024-11,0
cust_3004b255,ord_b39a5726,2024-04-16 21:37:43,paid,41.2,google,cpc,google_campaign_13,2024-04,2024-04,0
cust_302568c6,ord_71274e42,2024-02-27 17:28:12,paid,69.33,direct,direct,direct,2024-02,2024-02,0
cust_304bf448,ord_5abb737e,2024-11-22 06:28:58,paid,44.44,google,cpc,google_campaign_5,2024-11,2024-11,0
cust_3065793f,ord_8e587402,2024-06-05 20:50:29,paid,123.67,direct,direct,direct,2024-06,2024-06,0
cust_3070b472,ord_f4b9e33f,2024-04-04 15:34:58,paid,165.49,direct,direct,direct,2024-04,2024-04,0
cust_30ba036d,ord_59ffdd75,2024-06-19 19:52:56,paid,337.83,google,cpc,google_campaign_5,2024-06,2024-06,0
cust_30e62ada,ord_9eb059e6,2024-04-28 07:01:58,paid,100.77,google,cpc,google_campaign_3,2024-04,2024-04,0
cust_30f510ea,ord_72e33783,2024-10-09 21:08:13,paid,287.96,meta,cpc,meta_campaign_13,2024-10,2024-10,0
cust_31253a5d,ord_4433b6bf,2024-08-24 09:29:47,paid,83.4,direct,direct,direct,2024-08,2024-08,0
cust_315cc123,ord_9bd646e9,2024-09-01 20:53:16,paid,51.03,tiktok,cpc,tiktok_campaign_12,2024-09,2024-09,0
cust_319855d1,ord_4ff16b28,2024-04-28 11:15:03,paid,96.27,direct,direct,direct,2024-04,2024-04,0
cust_319948e6,ord_f60c8d50,2024-03-04 10:00:31,paid,101.99,direct,direct,direct,2024-03,2024-03,0
cust_31be9434,ord_b8b25a96,2024-08-08 07:41:11,paid,82.65,direct,direct,direct,2024-08,2024-08,0
cust_3243219e,ord_b7215cb1,2024-01-09 19:53:39,paid,264.77,direct,direct,direct,2024-01,2024-01,0
cust_324781ab,ord_f3d26cd3,2024-01-31 02:41:26,paid,31.22,google,cpc,google_campaign_10,2024-01,2024-01,0
cust_3278b2d3,ord_efcb42ab,2024-07-22 11:50:20,paid,95.77,direct,direct,direct,2024-07,2024-07,0
cust_32b13afc,ord_55876211,2024-07-12 11:33:29,paid,214.32,meta,cpc,meta_campaign_6,2024-07,2024-07,0
cust_32fe7455,ord_6fd93960,2024-12-09 15:45:59,paid,105.92,tiktok,cpc,tiktok_campaign_5,2024-12,2024-12,0
cust_3302f2a1,ord_3d423bbd,2024-05-03 16:38:18,paid,151.28,organic,organic,direct,2024-05,2024-05,0
cust_3306a4e4,ord_784b4b4e,2024-11-11 20:50:35,paid,87.84,organic,organic,direct,2024-11,2024-11,0
cust_3324ded5,ord_dee93dd9,2024-05-05 09:06:44,paid,42.51,google,cpc,google_campaign_6,2024-05,2024-05,0
cust_3339e988,ord_5b6ae4e6,2024-12-08 21:14:52,paid,33.49,direct,direct,direct,2024-12,2024-12,0
cust_333f85d1,ord_88b12916,2024-12-05 20:03:54,paid,203.91,organic,organic,direct,2024-12,2024-12,0
cust_334ca58b,ord_efcd0953,2024-09-19 09:11:29,paid,32.91,direct,direct,direct,2024-09,2024-09,0
cust_33515331,ord_7711a994,2024-02-05 18:28:00,paid,183.56,organic,organic,direct,2024-02,2024-02,0
cust_33888fac,ord_b5e03e33,2024-07-13 11:41:06,paid,38.84,direct,direct,direct,2024-07,2024-07,0
cust_339cddd3,ord_e001f7ea,2024-03-15 20:38:30,paid,163.92,tiktok,cpc,tiktok_campaign_18,2024-03,2024-03,0
cust_33ba2f27,ord_030a7452,2024-11-06 14:04:34,paid,17.54,google,cpc,google_campaign_9,2024-11,2024-11,0
cust_33c19a2f,ord_32243bb7,2024-08-25 19:29:54,paid,29.19,organic,organic,direct,2024-08,2024-08,0
cust_352cecd6,ord_e0b6a9b0,2024-04-10 14:02:35,paid,68.4,meta,cpc,meta_campaign_6,2024-04,2024-04,0
cust_3554ecaa,ord_e1475ffb,2024-03-03 12:22:04,paid,59.17,email,email,email_campaign_3,2024-03,2024-03,0
cust_355b36b4,ord_8c0ab86c,2024-09-11 09:32:23,paid,85.09,tiktok,cpc,tiktok_campaign_13,2024-09,2024-09,0
cust_356f320b,ord_73b6e34f,2024-07-05 17:39:02,paid,206.53,google,cpc,google_campaign_19,2024-07,2024-07,0
cust_359c4f28,ord_a15b9061,2024-12-05 15:33:15,paid,39.5,direct,direct,direct,2024-12,2024-12,0
cust_35a53b3c,ord_02202717,2024-01-21 19:54:08,paid,205.82,tiktok,cpc,tiktok_campaign_15,2024-01,2024-01,0
cust_35abe521,ord_81e02db6,2024-11-28 16:59:41,paid,108.62,google,cpc,google_campaign_11,2024-11,2024-11,0
cust_35b83096,ord_c62feb4e,2024-08-04 18:19:40,paid,83.84,google,cpc,google_campaign_13,2024-08,2024-08,0
cust_35c7f1e7,ord_67aefb42,2024-03-06 11:34:58,paid,173.32,direct,direct,direct,2024-03,2024-03,0
cust_35c9c637,ord_7fccff28,2024-08-26 22:17:48,paid,82.88,google,cpc,google_campaign_11,2024-08,2024-08,0
cust_35dbd927,ord_ab0880c8,2024-10-16 19:47:22,paid,89.45,organic,organic,direct,2024-10,2024-10,0
cust_36120c3a,ord_c4595cd1,2024-05-20 19:12:32,paid,82.3,tiktok,cpc,tiktok_campaign_2,2024-05,2024-05,0
cust_36163fd4,ord_f3596938,2024-12-02 10:22:53,paid,211.25,meta,cpc,meta_campaign_12,2024-12,2024-12,0
cust_362ea706,ord_59b8861a,2024-02-28 12:26:02,paid,140.47,meta,cpc,meta_campaign_19,2024-02,2024-02,0
cust_36437f22,ord_1bdef8cd,2024-11-04 15:50:35,paid,33.64,google,cpc,google_campaign_9,2024-11,2024-11,0
cust_3674ae3a,ord_18798996,2024-11-13 12:21:42,paid,238.05,organic,organic,direct,2024-11,2024-11,0
cust_367b656d,ord_1c690d1e,2024-04-25 06:21:18,paid,81.07,direct,direct,direct,2024-04,2024-04,0
cust_367eddb6,ord_b50a99d4,2024-08-08 10:12:20,paid,31.49,organic,organic,direct,2024-08,2024-08,0
cust_36949f72,ord_2469c57b,2024-03-03 12:42:10,paid,37.1,meta,cpc,meta_campaign_17,2024-03,2024-03,0
cust_36a6d6fd,ord_980877be,2024-11-27 14:06:53,paid,155.92,email,email,email_campaign_6,2024-11,2024-11,0
cust_36babd2f,ord_608e203c,2024-09-28 11:02:07,paid,182.98,direct,direct,direct,2024-09,2024-09,0
cust_36fd3c58,ord_341d834e,2024-12-22 06:51:34,paid,136.67,direct,direct,direct,2024-12,2024-12,0
cust_36fdc734,ord_81fd159e,2024-09-04 12:19:25,paid,66.97,direct,direct,direct,2024-09,2024-09,0
cust_372fafc7,ord_c7e9120c,2024-03-25 10:38:18,paid,76.3,email,email,email_campaign_3,2024-03,2024-03,0
cust_373c6bf8,ord_5b3e7b84,2024-01-09 20:16:56,paid,88.86,tiktok,cpc,tiktok_campaign_3,2024-01,2024-01,0
cust_374845fd,ord_bae2ac4f,2024-07-25 11:55:28,paid,349.33,meta,cpc,meta_campaign_12,2024-07,2024-07,0
cust_376cd9ad,ord_a0d897a8,2024-10-04 16:42:45,paid,34.19,direct,direct,direct,2024-10,2024-10,0
cust_3772c3df,ord_552bd41d,2024-01-15 19:37:05,paid,81.79,organic,organic,direct,2024-01,2024-01,0
cust_379db5ab,ord_927e2eca,2024-08-03 08:24:28,paid,415.49,google,cpc,google_campaign_7,2024-08,2024-08,0
cust_37b45751,ord_2852d6e8,2024-09-07 12:54:58,paid,82.08,meta,cpc,meta_campaign_2,2024-09,2024-09,0
cust_37bd6595,ord_8ee9425c,2024-06-09 20:35:02,paid,390.2,direct,direct,direct,2024-06,2024-06,0
cust_37e79090,ord_ce42017b,2024-11-10 20:55:34,paid,147.08,direct,direct,direct,2024-11,2024-11,0
cust_37f6bb47,ord_a424f267,2024-07-24 15:46:02,paid,123.21,tiktok,cpc,tiktok_campaign_13,2024-07,2024-07,0
cust_383d4825,ord_19b3baf9,2024-10-04 19:43:41,paid,160.47,direct,direct,direct,2024-10,2024-10,0
cust_38403de1,ord_273cb233,2024-02-28 19:01:22,paid,364.66,email,email,email_campaign_2,2024-02,2024-02,0
cust_387a3c66,ord_ce8cd824,2024-11-07 11:55:10,paid,60.41,direct,direct,direct,2024-11,2024-11,0
cust_3883e299,ord_d732cfbf,2024-07-26 09:32:10,paid,131.59,tiktok,cpc,tiktok_campaign_4,2024-07,2024-07,0
cust_38870c6f,ord_ad451aa7,2024-09-17 21:27:29,paid,104.02,google,cpc,google_campaign_5,2024-09,2024-09,0
cust_388c0dc0,ord_76ba7fc6,2024-06-28 00:47:59,paid,85.17,email,email,email_campaign_6,2024-06,2024-06,0
cust_38cac146,ord_7c645623,2024-08-25 16:25:02,paid,127.35,direct,direct,direct,2024-08,2024-08,0
cust_38d4a8c6,ord_0e340b99,2024-02-29 22:56:13,paid,183.1,direct,direct,direct,2024-02,2024-02,0
cust_38f74949,ord_58041a15,2024-04-26 21:26:25,paid,97.89,email,email,email_campaign_8,2024-04,2024-04,0
cust_39155d9f,ord_c3c83a39,2024-02-15 14:46:19,paid,63.92,direct,direct,direct,2024-02,2024-02,0
cust_39341fed,ord_03286d31,2024-04-28 10:05:15,paid,49.83,email,email,email_campaign_6,2024-04,2024-04,0
cust_3938f386,ord_5a26a205,2024-12-25 13:06:05,paid,197.67,direct,direct,direct,2024-12,2024-12,0
cust_39516c30,ord_bbf5c8e8,2024-04-21 19:49:04,paid,103.14,direct,direct,direct,2024-04,2024-04,0
cust_395d2022,ord_8b155071,2024-11-25 06:50:42,paid,21.47,tiktok,cpc,tiktok_campaign_7,2024-11,2024-11,0
cust_396abae7,ord_b9496268,2024-06-02 19:30:57,paid,405.67,google,cpc,google_campaign_8,2024-06,2024-06,0
cust_3985f7d3,ord_0d2ad69a,2024-01-18 00:16:31,paid,71.42,meta,cpc,meta_campaign_19,2024-01,2024-01,0
cust_39d937d7,ord_30e115b0,2024-04-12 12:17:00,paid,286.99,google,cpc,google_campaign_2,2024-04,2024-04,0
cust_39f8bcd8,ord_06ec4621,2024-01-05 08:46:45,paid,58.49,direct,direct,direct,2024-01,2024-01,0
cust_3a003a32,ord_8e1b8de8,2024-10-08 12:58:04,paid,84.04,direct,direct,direct,2024-10,2024-10,0
cust_3a01d269,ord_f90c645e,2024-12-08 16:37:11,paid,34.97,direct,direct,direct,2024-12,2024-12,0
cust_3a459051,ord_102e29cc,2024-01-07 14:18:11,paid,52.29,meta,cpc,meta_campaign_1,2024-01,2024-01,0
cust_3a5aa5b7,ord_0ad917e9,2024-07-18 19:44:21,paid,179.95,tiktok,cpc,tiktok_campaign_14,2024-07,2024-07,0
cust_3a7486e4,ord_1181f849,2024-07-14 19:20:54,paid,94.99,direct,direct,direct,2024-07,2024-07,0
cust_3a91347d,ord_e8d3b421,2024-06-07 04:37:22,paid,84.56,direct,direct,direct,2024-06,2024-06,0
cust_3a948c14,ord_c93e2f8b,2024-10-02 08:14:43,paid,39.73,direct,direct,direct,2024-10,2024-10,0
